pt,int,hz,ppm
7415,4976450,18353,243.086
7416,4974140,18354.4,243.105
7417,4971830,18355.9,243.125
7418,4969520,18357.4,243.144
7419,4967210,18358.9,243.164
7420,4964890,18360.3,243.183
7421,4962580,18361.8,243.203
7422,4960270,18363.3,243.222
7423,4957960,18364.7,243.241
7424,4955650,18366.2,243.261
7425,4953340,18367.7,243.28
7426,4951020,18369.1,243.3
7427,4948710,18370.6,243.319
7428,4946400,18372.1,243.339
7429,4944090,18373.5,243.358
7430,4942310,18375,243.378
7431,4941210,18376.5,243.397
7432,4940110,18377.9,243.416
7433,4939010,18379.4,243.436
7434,4937910,18380.9,243.455
7435,4936810,18382.3,243.475
7436,4935700,18383.8,243.494
7437,4934600,18385.3,243.514
7438,4933500,18386.7,243.533
7439,4932400,18388.2,243.553
7440,4931300,18389.7,243.572
7441,4930200,18391.2,243.591
7442,4929100,18392.6,243.611
7443,4928000,18394.1,243.63
7444,4926900,18395.6,243.65
7445,4925800,18397,243.669
7446,4924700,18398.5,243.689
7447,4923600,18400,243.708
7448,4922500,18401.4,243.728
7449,4921400,18402.9,243.747
7450,4920300,18404.4,243.766
7451,4919200,18405.8,243.786
7452,4918100,18407.3,243.805
7453,4916760,18408.8,243.825
7454,4914990,18410.2,243.844
7455,4913220,18411.7,243.864
7456,4911440,18413.2,243.883
7457,4909670,18414.6,243.903
7458,4907900,18416.1,243.922
7459,4906130,18417.6,243.941
7460,4904350,18419,243.961
7461,4902580,18420.5,243.98
7462,4900810,18422,244
7463,4899040,18423.5,244.019
7464,4897260,18424.9,244.039
7465,4895490,18426.4,244.058
7466,4893720,18427.9,244.078
7467,4891950,18429.3,244.097
7468,4890170,18430.8,244.116
7469,4888400,18432.3,244.136
7470,4886630,18433.7,244.155
7471,4884860,18435.2,244.175
7472,4883080,18436.7,244.194
7473,4881310,18438.1,244.214
7474,4879540,18439.6,244.233
7475,4877760,18441.1,244.253
7476,4876260,18442.5,244.272
7477,4875540,18444,244.291
7478,4874820,18445.5,244.311
7479,4874100,18446.9,244.33
7480,4873380,18448.4,244.35
7481,4872650,18449.9,244.369
7482,4871930,18451.3,244.389
7483,4871210,18452.8,244.408
7484,4870490,18454.3,244.428
7485,4869770,18455.8,244.447
7486,4869040,18457.2,244.466
7487,4868320,18458.7,244.486
7488,4867600,18460.2,244.505
7489,4866880,18461.6,244.525
7490,4866160,18463.1,244.544
7491,4865430,18464.6,244.564
7492,4864710,18466,244.583
7493,4863990,18467.5,244.603
7494,4863270,18469,244.622
7495,4862550,18470.4,244.641
7496,4861820,18471.9,244.661
7497,4861100,18473.4,244.68
7498,4860380,18474.8,244.7
7499,4859760,18476.3,244.719
7500,4859610,18477.8,244.739
7501,4859460,18479.2,244.758
7502,4859310,18480.7,244.778
7503,4859170,18482.2,244.797
7504,4859020,18483.6,244.816
7505,4858870,18485.1,244.836
7506,4858730,18486.6,244.855
7507,4858580,18488,244.875
7508,4858430,18489.5,244.894
7509,4858290,18491,244.914
7510,4858140,18492.5,244.933
7511,4857990,18493.9,244.953
7512,4857850,18495.4,244.972
7513,4857700,18496.9,244.992
7514,4857550,18498.3,245.011
7515,4857400,18499.8,245.03
7516,4857260,18501.3,245.05
7517,4857110,18502.7,245.069
7518,4856960,18504.2,245.089
7519,4856820,18505.7,245.108
7520,4856670,18507.1,245.128
7521,4856520,18508.6,245.147
7522,4856380,18510.1,245.167
7523,4856370,18511.5,245.186
7524,4856370,18513,245.205
7525,4856360,18514.5,245.225
7526,4856350,18515.9,245.244
7527,4856350,18517.4,245.264
7528,4856340,18518.9,245.283
7529,4856330,18520.3,245.303
7530,4856330,18521.8,245.322
7531,4856320,18523.3,245.342
7532,4856310,18524.8,245.361
7533,4856310,18526.2,245.38
7534,4856300,18527.7,245.4
7535,4856300,18529.2,245.419
7536,4856290,18530.6,245.439
7537,4856280,18532.1,245.458
7538,4856280,18533.6,245.478
7539,4856270,18535,245.497
7540,4856260,18536.5,245.517
7541,4856260,18538,245.536
7542,4856250,18539.4,245.555
7543,4856240,18540.9,245.575
7544,4856240,18542.4,245.594
7545,4856230,18543.8,245.614
7546,4856210,18545.3,245.633
7547,4856180,18546.8,245.653
7548,4856150,18548.2,245.672
7549,4856130,18549.7,245.692
7550,4856100,18551.2,245.711
7551,4856070,18552.6,245.73
7552,4856050,18554.1,245.75
7553,4856020,18555.6,245.769
7554,4855990,18557.1,245.789
7555,4855970,18558.5,245.808
7556,4855940,18560,245.828
7557,4855910,18561.5,245.847
7558,4855890,18562.9,245.867
7559,4855860,18564.4,245.886
7560,4855840,18565.9,245.905
7561,4855810,18567.3,245.925
7562,4855780,18568.8,245.944
7563,4855760,18570.3,245.964
7564,4855730,18571.7,245.983
7565,4855700,18573.2,246.003
7566,4855680,18574.7,246.022
7567,4855650,18576.1,246.042
7568,4855620,18577.6,246.061
7569,4855140,18579.1,246.08
7570,4854570,18580.5,246.1
7571,4854010,18582,246.119
7572,4853440,18583.5,246.139
7573,4852870,18584.9,246.158
7574,4852310,18586.4,246.178
7575,4851740,18587.9,246.197
7576,4851170,18589.4,246.217
7577,4850600,18590.8,246.236
7578,4850040,18592.3,246.255
7579,4849470,18593.8,246.275
7580,4848900,18595.2,246.294
7581,4848340,18596.7,246.314
7582,4847770,18598.2,246.333
7583,4847200,18599.6,246.353
7584,4846640,18601.1,246.372
7585,4846070,18602.6,246.392
7586,4845500,18604,246.411
7587,4844940,18605.5,246.43
7588,4844370,18607,246.45
7589,4843800,18608.4,246.469
7590,4843230,18609.9,246.489
7591,4842670,18611.4,246.508
7592,4842070,18612.8,246.528
7593,4841450,18614.3,246.547
7594,4840830,18615.8,246.567
7595,4840210,18617.2,246.586
7596,4839600,18618.7,246.605
7597,4838980,18620.2,246.625
7598,4838360,18621.7,246.644
7599,4837750,18623.1,246.664
7600,4837130,18624.6,246.683
7601,4836510,18626.1,246.703
7602,4835890,18627.5,246.722
7603,4835280,18629,246.742
7604,4834660,18630.5,246.761
7605,4834040,18631.9,246.78
7606,4833430,18633.4,246.8
7607,4832810,18634.9,246.819
7608,4832190,18636.3,246.839
7609,4831570,18637.8,246.858
7610,4830960,18639.3,246.878
7611,4830340,18640.7,246.897
7612,4829720,18642.2,246.917
7613,4829110,18643.7,246.936
7614,4828490,18645.1,246.956
7615,4827080,18646.6,246.975
7616,4825180,18648.1,246.994
7617,4823280,18649.5,247.014
7618,4821370,18651,247.033
7619,4819470,18652.5,247.053
7620,4817570,18653.9,247.072
7621,4815660,18655.4,247.092
7622,4813760,18656.9,247.111
7623,4811860,18658.4,247.131
7624,4809950,18659.8,247.15
7625,4808050,18661.3,247.169
7626,4806150,18662.8,247.189
7627,4804250,18664.2,247.208
7628,4802340,18665.7,247.228
7629,4800440,18667.2,247.247
7630,4798540,18668.6,247.267
7631,4796630,18670.1,247.286
7632,4794730,18671.6,247.306
7633,4792830,18673,247.325
7634,4790920,18674.5,247.344
7635,4789020,18676,247.364
7636,4787120,18677.4,247.383
7637,4785220,18678.9,247.403
7638,4783410,18680.4,247.422
7639,4781680,18681.8,247.442
7640,4779960,18683.3,247.461
7641,4778240,18684.8,247.481
7642,4776520,18686.2,247.5
7643,4774800,18687.7,247.519
7644,4773070,18689.2,247.539
7645,4771350,18690.7,247.558
7646,4769630,18692.1,247.578
7647,4767910,18693.6,247.597
7648,4766180,18695.1,247.617
7649,4764460,18696.5,247.636
7650,4762740,18698,247.656
7651,4761020,18699.5,247.675
7652,4759290,18700.9,247.694
7653,4757570,18702.4,247.714
7654,4755850,18703.9,247.733
7655,4754130,18705.3,247.753
7656,4752400,18706.8,247.772
7657,4750680,18708.3,247.792
7658,4748960,18709.7,247.811
7659,4747240,18711.2,247.831
7660,4745510,18712.7,247.85
7661,4744210,18714.1,247.869
7662,4743450,18715.6,247.889
7663,4742700,18717.1,247.908
7664,4741940,18718.5,247.928
7665,4741180,18720,247.947
7666,4740430,18721.5,247.967
7667,4739670,18723,247.986
7668,4738910,18724.4,248.006
7669,4738150,18725.9,248.025
7670,4737400,18727.4,248.044
7671,4736640,18728.8,248.064
7672,4735880,18730.3,248.083
7673,4735130,18731.8,248.103
7674,4734370,18733.2,248.122
7675,4733610,18734.7,248.142
7676,4732860,18736.2,248.161
7677,4732100,18737.6,248.181
7678,4731340,18739.1,248.2
7679,4730580,18740.6,248.219
7680,4729830,18742,248.239
7681,4729070,18743.5,248.258
7682,4728310,18745,248.278
7683,4727560,18746.4,248.297
7684,4727040,18747.9,248.317
7685,4727130,18749.4,248.336
7686,4727210,18750.8,248.356
7687,4727290,18752.3,248.375
7688,4727370,18753.8,248.394
7689,4727450,18755.3,248.414
7690,4727530,18756.7,248.433
7691,4727610,18758.2,248.453
7692,4727700,18759.7,248.472
7693,4727780,18761.1,248.492
7694,4727860,18762.6,248.511
7695,4727940,18764.1,248.531
7696,4728020,18765.5,248.55
7697,4728100,18767,248.569
7698,4728180,18768.5,248.589
7699,4728270,18769.9,248.608
7700,4728350,18771.4,248.628
7701,4728430,18772.9,248.647
7702,4728510,18774.3,248.667
7703,4728590,18775.8,248.686
7704,4728670,18777.3,248.706
7705,4728750,18778.7,248.725
7706,4728840,18780.2,248.744
7707,4729010,18781.7,248.764
7708,4729560,18783.1,248.783
7709,4730120,18784.6,248.803
7710,4730670,18786.1,248.822
7711,4731220,18787.5,248.842
7712,4731770,18789,248.861
7713,4732320,18790.5,248.881
7714,4732870,18792,248.9
7715,4733430,18793.4,248.919
7716,4733980,18794.9,248.939
7717,4734530,18796.4,248.958
7718,4735080,18797.8,248.978
7719,4735630,18799.3,248.997
7720,4736180,18800.8,249.017
7721,4736740,18802.2,249.036
7722,4737290,18803.7,249.056
7723,4737840,18805.2,249.075
7724,4738390,18806.6,249.095
7725,4738940,18808.1,249.114
7726,4739490,18809.6,249.133
7727,4740050,18811,249.153
7728,4740600,18812.5,249.172
7729,4741150,18814,249.192
7730,4741670,18815.4,249.211
7731,4741900,18816.9,249.231
7732,4742130,18818.4,249.25
7733,4742360,18819.8,249.27
7734,4742590,18821.3,249.289
7735,4742820,18822.8,249.308
7736,4743050,18824.3,249.328
7737,4743270,18825.7,249.347
7738,4743500,18827.2,249.367
7739,4743730,18828.7,249.386
7740,4743960,18830.1,249.406
7741,4744190,18831.6,249.425
7742,4744420,18833.1,249.445
7743,4744650,18834.5,249.464
7744,4744880,18836,249.483
7745,4745110,18837.5,249.503
7746,4745340,18838.9,249.522
7747,4745570,18840.4,249.542
7748,4745800,18841.9,249.561
7749,4746030,18843.3,249.581
7750,4746260,18844.8,249.6
7751,4746490,18846.3,249.62
7752,4746720,18847.7,249.639
7753,4746950,18849.2,249.658
7754,4746220,18850.7,249.678
7755,4745450,18852.1,249.697
7756,4744690,18853.6,249.717
7757,4743930,18855.1,249.736
7758,4743160,18856.6,249.756
7759,4742400,18858,249.775
7760,4741630,18859.5,249.795
7761,4740870,18861,249.814
7762,4740110,18862.4,249.833
7763,4739340,18863.9,249.853
7764,4738580,18865.4,249.872
7765,4737820,18866.8,249.892
7766,4737050,18868.3,249.911
7767,4736290,18869.8,249.931
7768,4735520,18871.2,249.95
7769,4734760,18872.7,249.97
7770,4734000,18874.2,249.989
7771,4733230,18875.6,250.008
7772,4732470,18877.1,250.028
7773,4731700,18878.6,250.047
7774,4730940,18880,250.067
7775,4730180,18881.5,250.086
7776,4729410,18883,250.106
7777,4727530,18884.4,250.125
7778,4725490,18885.9,250.145
7779,4723450,18887.4,250.164
7780,4721410,18888.9,250.183
7781,4719370,18890.3,250.203
7782,4717330,18891.8,250.222
7783,4715290,18893.3,250.242
7784,4713250,18894.7,250.261
7785,4711210,18896.2,250.281
7786,4709170,18897.7,250.3
7787,4707130,18899.1,250.32
7788,4705090,18900.6,250.339
7789,4703050,18902.1,250.358
7790,4701020,18903.5,250.378
7791,4698980,18905,250.397
7792,4696940,18906.5,250.417
7793,4694900,18907.9,250.436
7794,4692860,18909.4,250.456
7795,4690820,18910.9,250.475
7796,4688780,18912.3,250.495
7797,4686740,18913.8,250.514
7798,4684700,18915.3,250.533
7799,4682660,18916.7,250.553
7800,4680620,18918.2,250.572
7801,4678580,18919.7,250.592
7802,4676550,18921.1,250.611
7803,4674510,18922.6,250.631
7804,4672470,18924.1,250.65
7805,4670400,18925.6,250.67
7806,4667430,18927,250.689
7807,4664460,18928.5,250.708
7808,4661490,18930,250.728
7809,4658520,18931.4,250.747
7810,4655550,18932.9,250.767
7811,4652580,18934.4,250.786
7812,4649610,18935.8,250.806
7813,4646650,18937.3,250.825
7814,4643680,18938.8,250.845
7815,4640710,18940.2,250.864
7816,4637740,18941.7,250.883
7817,4634770,18943.2,250.903
7818,4631800,18944.6,250.922
7819,4628830,18946.1,250.942
7820,4625860,18947.6,250.961
7821,4622890,18949,250.981
7822,4619920,18950.5,251
7823,4618290,18952,251.02
7824,4617230,18953.4,251.039
7825,4616170,18954.9,251.059
7826,4615110,18956.4,251.078
7827,4614050,18957.9,251.097
7828,4612990,18959.3,251.117
7829,4611930,18960.8,251.136
7830,4610860,18962.3,251.156
7831,4609800,18963.7,251.175
7832,4608740,18965.2,251.195
7833,4607680,18966.7,251.214
7834,4606620,18968.1,251.234
7835,4605560,18969.6,251.253
7836,4604500,18971.1,251.272
7837,4603440,18972.5,251.292
7838,4602380,18974,251.311
7839,4601320,18975.5,251.331
7840,4600260,18976.9,251.35
7841,4599200,18978.4,251.37
7842,4598140,18979.9,251.389
7843,4597080,18981.3,251.409
7844,4596020,18982.8,251.428
7845,4594960,18984.3,251.447
7846,4594460,18985.7,251.467
7847,4594420,18987.2,251.486
7848,4594370,18988.7,251.506
7849,4594320,18990.2,251.525
7850,4594270,18991.6,251.545
7851,4594230,18993.1,251.564
7852,4594180,18994.6,251.584
7853,4594130,18996,251.603
7854,4594080,18997.5,251.622
7855,4594030,18999,251.642
7856,4593990,19000.4,251.661
7857,4593940,19001.9,251.681
7858,4593890,19003.4,251.7
7859,4593840,19004.8,251.72
7860,4593800,19006.3,251.739
7861,4593750,19007.8,251.759
7862,4593700,19009.2,251.778
7863,4593650,19010.7,251.797
7864,4593610,19012.2,251.817
7865,4593560,19013.6,251.836
7866,4593510,19015.1,251.856
7867,4593460,19016.6,251.875
7868,4593420,19018,251.895
7869,4593370,19019.5,251.914
7870,4593340,19021,251.934
7871,4593300,19022.5,251.953
7872,4593270,19023.9,251.972
7873,4593240,19025.4,251.992
7874,4593200,19026.9,252.011
7875,4593170,19028.3,252.031
7876,4593130,19029.8,252.05
7877,4593100,19031.3,252.07
7878,4593060,19032.7,252.089
7879,4593030,19034.2,252.109
7880,4592990,19035.7,252.128
7881,4592960,19037.1,252.147
7882,4592920,19038.6,252.167
7883,4592890,19040.1,252.186
7884,4592850,19041.5,252.206
7885,4592820,19043,252.225
7886,4592780,19044.5,252.245
7887,4592750,19045.9,252.264
7888,4592720,19047.4,252.284
7889,4592680,19048.9,252.303
7890,4592650,19050.3,252.322
7891,4592610,19051.8,252.342
7892,4592420,19053.3,252.361
7893,4591970,19054.8,252.381
7894,4591510,19056.2,252.4
7895,4591060,19057.7,252.42
7896,4590610,19059.2,252.439
7897,4590160,19060.6,252.459
7898,4589700,19062.1,252.478
7899,4589250,19063.6,252.497
7900,4588800,19065,252.517
7901,4588350,19066.5,252.536
7902,4587890,19068,252.556
7903,4587440,19069.4,252.575
7904,4586990,19070.9,252.595
7905,4586540,19072.4,252.614
7906,4586080,19073.8,252.634
7907,4585630,19075.3,252.653
7908,4585180,19076.8,252.672
7909,4584730,19078.2,252.692
7910,4584280,19079.7,252.711
7911,4583820,19081.2,252.731
7912,4583370,19082.6,252.75
7913,4582920,19084.1,252.77
7914,4582470,19085.6,252.789
7915,4582000,19087,252.809
7916,4581500,19088.5,252.828
7917,4581000,19090,252.847
7918,4580510,19091.5,252.867
7919,4580010,19092.9,252.886
7920,4579510,19094.4,252.906
7921,4579010,19095.9,252.925
7922,4578510,19097.3,252.945
7923,4578010,19098.8,252.964
7924,4577510,19100.3,252.984
7925,4577010,19101.7,253.003
7926,4576510,19103.2,253.022
7927,4576020,19104.7,253.042
7928,4575520,19106.1,253.061
7929,4575020,19107.6,253.081
7930,4574520,19109.1,253.1
7931,4574020,19110.5,253.12
7932,4573520,19112,253.139
7933,4573020,19113.5,253.159
7934,4572520,19114.9,253.178
7935,4572020,19116.4,253.198
7936,4571520,19117.9,253.217
7937,4571030,19119.3,253.236
7938,4570430,19120.8,253.256
7939,4569280,19122.3,253.275
7940,4568130,19123.8,253.295
7941,4566980,19125.2,253.314
7942,4565830,19126.7,253.334
7943,4564680,19128.2,253.353
7944,4563520,19129.6,253.373
7945,4562370,19131.1,253.392
7946,4561220,19132.6,253.411
7947,4560070,19134,253.431
7948,4558920,19135.5,253.45
7949,4557770,19137,253.47
7950,4556620,19138.4,253.489
7951,4555470,19139.9,253.509
7952,4554320,19141.4,253.528
7953,4553160,19142.8,253.548
7954,4552010,19144.3,253.567
7955,4550860,19145.8,253.586
7956,4549710,19147.2,253.606
7957,4548560,19148.7,253.625
7958,4547410,19150.2,253.645
7959,4546260,19151.6,253.664
7960,4545110,19153.1,253.684
7961,4543960,19154.6,253.703
7962,4542800,19156.1,253.723
7963,4541650,19157.5,253.742
7964,4540500,19159,253.761
7965,4539350,19160.5,253.781
7966,4538200,19161.9,253.8
7967,4537140,19163.4,253.82
7968,4536280,19164.9,253.839
7969,4535430,19166.3,253.859
7970,4534570,19167.8,253.878
7971,4533720,19169.3,253.898
7972,4532860,19170.7,253.917
7973,4532010,19172.2,253.936
7974,4531150,19173.7,253.956
7975,4530300,19175.1,253.975
7976,4529450,19176.6,253.995
7977,4528590,19178.1,254.014
7978,4527740,19179.5,254.034
7979,4526880,19181,254.053
7980,4526030,19182.5,254.073
7981,4525170,19183.9,254.092
7982,4524320,19185.4,254.111
7983,4523460,19186.9,254.131
7984,4522610,19188.4,254.15
7985,4523570,19189.8,254.17
7986,4524600,19191.3,254.189
7987,4525630,19192.8,254.209
7988,4526660,19194.2,254.228
7989,4527680,19195.7,254.248
7990,4528710,19197.2,254.267
7991,4529740,19198.6,254.286
7992,4530770,19200.1,254.306
7993,4531790,19201.6,254.325
7994,4532820,19203,254.345
7995,4533850,19204.5,254.364
7996,4534880,19206,254.384
7997,4535900,19207.4,254.403
7998,4536930,19208.9,254.423
7999,4537960,19210.4,254.442
8000,4538990,19211.8,254.461
8001,4540010,19213.3,254.481
8002,4541040,19214.8,254.5
8003,4542070,19216.2,254.52
8004,4543100,19217.7,254.539
8005,4544120,19219.2,254.559
8006,4545150,19220.6,254.578
8007,4546180,19222.1,254.598
8008,4547240,19223.6,254.617
8009,4548310,19225.1,254.636
8010,4549390,19226.5,254.656
8011,4550460,19228,254.675
8012,4551530,19229.5,254.695
8013,4552600,19230.9,254.714
8014,4553670,19232.4,254.734
8015,4554740,19233.9,254.753
8016,4555810,19235.3,254.773
8017,4556890,19236.8,254.792
8018,4557960,19238.3,254.811
8019,4559030,19239.7,254.831
8020,4560100,19241.2,254.85
8021,4561170,19242.7,254.87
8022,4562240,19244.1,254.889
8023,4563310,19245.6,254.909
8024,4564390,19247.1,254.928
8025,4565460,19248.5,254.948
8026,4566530,19250,254.967
8027,4567600,19251.5,254.986
8028,4568670,19252.9,255.006
8029,4569740,19254.4,255.025
8030,4570820,19255.9,255.045
8031,4570690,19257.4,255.064
8032,4570120,19258.8,255.084
8033,4569560,19260.3,255.103
8034,4569000,19261.8,255.123
8035,4568430,19263.2,255.142
8036,4567870,19264.7,255.162
8037,4567310,19266.2,255.181
8038,4566740,19267.6,255.2
8039,4566180,19269.1,255.22
8040,4565620,19270.6,255.239
8041,4565050,19272,255.259
8042,4564490,19273.5,255.278
8043,4563930,19275,255.298
8044,4563360,19276.4,255.317
8045,4562800,19277.9,255.337
8046,4562230,19279.4,255.356
